"filename", "language", "Python", "PowerShell", "JSON", "JSON Lines", "Markdown", "comment", "blank", "total"
"/home/kali/penhackit/mvp/sessions/session_20260223_235828_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/kb.json", "JSON", 0, 0, -176, 0, 0, 0, 0, -176
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report.md", "Markdown", 0, 0, 0, 0, -46, 0, -25, -71
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_1.md", "Markdown", 0, 0, 0, 0, -106, 0, -19, -125
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_2.md", "Markdown", 0, 0, 0, 0, -44, 0, -27, -71
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_3.md", "Markdown", 0, 0, 0, 0, -11, 0, -10, -21
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_4.md", "Markdown", 0, 0, 0, 0, -8, 0, -7, -15
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_5.md", "Markdown", 0, 0, 0, 0, -8, 0, -7, -15
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_6.md", "Markdown", 0, 0, 0, 0, -10, 0, -7, -17
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_7.md", "Markdown", 0, 0, 0, 0, -10, 0, -7, -17
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_8.md", "Markdown", 0, 0, 0, 0, -65, 0, -55, -120
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_9.md", "Markdown", 0, 0, 0, 0, -45, 0, -19, -64
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/report_gemma3-1b.md", "Markdown", 0, 0, 0, 0, -75, 0, -23, -98
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/session_context.json", "JSON", 0, 0, -6, 0, 0, 0, 0, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_000156_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_024953_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_024953_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260224_024953_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_024953_mvp/session_context.json", "JSON", 0, 0, -6, 0, 0, 0, 0, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_024953_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_025337_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_025337_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260224_025337_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_025337_mvp/session_context.json", "JSON", 0, 0, -6, 0, 0, 0, 0, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_025337_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_025734_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_025734_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260224_025734_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_025734_mvp/session_context.json", "JSON", 0, 0, -6, 0, 0, 0, 0, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_025734_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_170152_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_170152_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260224_170152_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_170152_mvp/session_context.json", "JSON", 0, 0, -6, 0, 0, 0, 0, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_170152_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193841_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193841_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260224_193841_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_193841_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193841_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193853_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_193853_mvp/kb.json", "JSON", 0, 0, -159, 0, 0, 0, 0, -159
"/home/kali/penhackit/mvp/sessions/session_20260224_193853_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_193853_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193853_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_193919_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193919_mvp/kb.json", "JSON", 0, 0, -33, 0, 0, 0, 0, -33
"/home/kali/penhackit/mvp/sessions/session_20260224_193919_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_193919_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_193919_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_194319_mvp/kb.json", "JSON", 0, 0, -27, 0, 0, 0, 0, -27
"/home/kali/penhackit/mvp/sessions/session_20260224_194319_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_194319_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_194733_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_194733_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260224_194733_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_194733_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_194733_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195418_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195418_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260224_195418_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_195418_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195418_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195533_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195533_mvp/kb.json", "JSON", 0, 0, -49, 0, 0, 0, 0, -49
"/home/kali/penhackit/mvp/sessions/session_20260224_195533_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_195533_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_195533_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_201805_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_201805_mvp/kb.json", "JSON", 0, 0, -46, 0, 0, 0, 0, -46
"/home/kali/penhackit/mvp/sessions/session_20260224_201805_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_201805_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_201805_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_204753_mvp/dataset.jsonl", "JSON Lines", 0, 0, 0, -1, 0, 0, -1, -2
"/home/kali/penhackit/mvp/sessions/session_20260224_204753_mvp/kb.json", "JSON", 0, 0, -27, 0, 0, 0, 0, -27
"/home/kali/penhackit/mvp/sessions/session_20260224_204753_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_204753_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205025_mvp/dataset_freeform.jsonl", "JSON Lines", 0, 0, 0, -2, 0, 0, -1, -3
"/home/kali/penhackit/mvp/sessions/session_20260224_205025_mvp/kb.json", "JSON", 0, 0, -27, 0, 0, 0, 0, -27
"/home/kali/penhackit/mvp/sessions/session_20260224_205025_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_205025_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/dataset.jsonl", "JSON Lines", 0, 0, 0, -8, 0, 0, -1, -9
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/dataset_freeform.jsonl", "JSON Lines", 0, 0, 0, -2, 0, 0, -1, -3
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/kb.json", "JSON", 0, 0, -51, 0, 0, 0, 0, -51
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205216_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_205831_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205831_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260224_205831_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_205831_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205831_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/dataset.jsonl", "JSON Lines", 0, 0, 0, -4, 0, 0, -1, -5
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/dataset_freeform.jsonl", "JSON Lines", 0, 0, 0, -2, 0, 0, -1, -3
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/kb.json", "JSON", 0, 0, -45, 0, 0, 0, 0, -45
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_205839_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260224_214756_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_214756_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260224_214756_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260224_214756_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260224_214756_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260225_005806_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -3, 0, 0, -1, -4
"/home/kali/penhackit/mvp/sessions/session_20260225_005806_mvp/kb.json", "JSON", 0, 0, -37, 0, 0, 0, 0, -37
"/home/kali/penhackit/mvp/sessions/session_20260225_005806_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260225_005806_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260225_005806_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -3, 0, 0, -1, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025230_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025230_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025230_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025230_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025230_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025245_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025245_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025245_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025245_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025245_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025402_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025402_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025402_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025402_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025402_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025434_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025434_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025434_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025434_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025434_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025520_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -2, 0, 0, -1, -3
"/home/kali/penhackit/mvp/sessions/session_20260226_025520_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025520_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025520_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025520_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -2, 0, 0, -1, -3
"/home/kali/penhackit/mvp/sessions/session_20260226_025658_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025658_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025658_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025658_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025658_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025717_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025717_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_025717_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_025717_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_025717_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030017_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260226_030017_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_030017_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_030017_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030017_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -5, 0, 0, -1, -6
"/home/kali/penhackit/mvp/sessions/session_20260226_030209_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030209_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_030209_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_030209_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030209_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030303_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030303_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_030303_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_030303_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030303_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030532_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030532_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_030532_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_030532_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_030532_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031018_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031018_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_031018_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_031018_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031018_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/_kb_monitor.ps1", "PowerShell", 0, -1, 0, 0, 0, 0, 0, -1
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/kb.json", "JSON", 0, 0, -29, 0, 0, 0, 0, -29
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_031919_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/_kb_monitor.ps1", "PowerShell", 0, -1, 0, 0, 0, 0, 0, -1
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032008_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/_kb_monitor.ps1", "PowerShell", 0, -1, 0, 0, 0, 0, 0, -1
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032302_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/_kb_monitor.ps1", "PowerShell", 0, -1, 0, 0, 0, 0, 0, -1
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/command_outputs.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/kb.json", "JSON", 0, 0, -167, 0, 0, 0, 0, -167
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/session_config.json", "JSON", 0, 0, -4, 0, 0, 0, 0, -4
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/session_context.json", "JSON", 0, 0, -7, 0, 0, 0, 0, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_032401_mvp/steps.jsonl", "JSON Lines", 0, 0, 0, -6, 0, 0, -1, -7
"/home/kali/penhackit/mvp/sessions/session_20260226_033436_mvp/_kb_monitor.ps1", "PowerShell", 0, -1, 0, 0, 0, 0, 0, -1
